titleId,title,averageRating,numVotes,nconst,category,revenue,genres,primaryName
tt0120737,The Fellowship of the Ring,1,1,nm0089217,actor,1,Fantasy,Orlando Bloom
tt0120737,The Lord of the Rings: The Fellowship of the Ring: The Motion Picture,1,1,nm0089217,actor,1,Adventure,Orlando Bloom
tt0120737,The Lord of the Rings: The Fellowship of the Ring: The Motion Picture,1,1,nm0089217,actor,1,Drama,Orlando Bloom
tt0120737,The Lord of the Rings: The Fellowship of the Ring: The Motion Picture,1,1,nm0089217,actor,1,Fantasy,Orlando Bloom
tt0120737,The Lord of the Rings: The Fellowship of the Ring,1,1,nm0000293,actor,1,Adventure,Sean Bean
tt0120737,The Lord of the Rings: The Fellowship of the Ring,1,1,nm0000293,actor,1,Drama,Sean Bean
tt0120737,The Lord of the Rings: The Fellowship of the Ring,1,1,nm0000293,actor,1,Fantasy,Sean Bean
tt0120737,The Fellowship of the Ring,1,1,nm0000293,actor,1,Adventure,Sean Bean
tt0120737,The Fellowship of the Ring,1,1,nm0000293,actor,1,Drama,Sean Bean
tt0120737,The Fellowship of the Ring,1,1,nm0000293,actor,1,Fantasy,Sean Bean
tt0120737,The Lord of the Rings: The Fellowship of the Ring: The Motion Picture,1,1,nm0000293,actor,1,Adventure,Sean Bean
tt0120737,The Lord of the Rings: The Fellowship of the Ring: The Motion Picture,1,1,nm0000293,actor,1,Drama,Sean Bean
tt0120737,The Lord of the Rings: The Fellowship of the Ring: The Motion Picture,1,1,nm0000293,actor,1,Fantasy,Sean Bean
tt0120737,The Lord of the Rings: The Fellowship of the Ring,1,1,nm0001392,director,1,Adventure,Peter Jackson
tt0120737,The Lord of the Rings: The Fellowship of the Ring,1,1,nm0001392,director,1,Drama,Peter Jackson
