tconst,averageRating,numVotes,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
tt0000628,5.6,616,short,The Adventures of Dollie,The Adventures of Dollie,0,1908,\N,12,Short
tt0000629,5.7,29,short,After Many Years,After Many Years,0,1908,\N,17,Drama
tt0000629,5.7,29,short,After Many Years,After Many Years,0,1908,\N,17,Short
tt0000630,2.7,10,movie,Hamlet,Amleto,0,1908,\N,\N,Drama
tt0000632,5.0,28,short,Amor que mata,Amor que mata,0,1908,\N,14,Short
tt0000634,3.5,6,short,Antony and Cleopatra,Antony and Cleopatra,0,1908,\N,\N,Drama
tt0000634,3.5,6,short,Antony and Cleopatra,Antony and Cleopatra,0,1908,\N,\N,History
tt0000634,3.5,6,short,Antony and Cleopatra,Antony and Cleopatra,0,1908,\N,\N,Romance
tt0000637,5.5,498,short,The Assassination of the Duke de Guise,L'assassinat du duc de Guise,0,1908,\N,15,Drama
tt0000637,5.5,498,short,The Assassination of the Duke de Guise,L'assassinat du duc de Guise,0,1908,\N,15,History
tt0000637,5.5,498,short,The Assassination of the Duke de Guise,L'assassinat du duc de Guise,0,1908,\N,15,Short
tt0000638,5.3,28,short,At the Crossroads of Life,At the Crossroads of Life,0,1908,\N,\N,Drama
tt0000638,5.3,28,short,At the Crossroads of Life,At the Crossroads of Life,0,1908,\N,\N,Short
tt0000639,5.1,36,short,At the French Ball,At the French Ball,0,1908,\N,7,Comedy
tt0000639,5.1,36,short,At the French Ball,At the French Ball,0,1908,\N,7,Short
tt0000640,4.3,65,short,An Awful Moment,An Awful Moment,0,1908,\N,12,Drama
tt0000640,4.3,65,short,An Awful Moment,An Awful Moment,0,1908,\N,12,Short
tt0000641,5.2,90,short,Balked at the Altar,Balked at the Altar,0,1908,\N,12,Comedy
tt0000641,5.2,90,short,Balked at the Altar,Balked at the Altar,0,1908,\N,12,Short
tt0000642,5.4,22,short,The Bandit's Waterloo,The Bandit's Waterloo,0,1908,\N,12,Action
tt0000642,5.4,22,short,The Bandit's Waterloo,The Bandit's Waterloo,0,1908,\N,12,Short
tt0000644,5.2,17,short,Behind the Scenes,Behind the Scenes,0,1908,\N,9,Drama
tt0000644,5.2,17,short,Behind the Scenes,Behind the Scenes,0,1908,\N,9,Short
tt0000645,5.5,83,short,Betrayed by a Handprint,Betrayed by a Handprint,0,1908,\N,9,Crime
tt0000645,5.5,83,short,Betrayed by a Handprint,Betrayed by a Handprint,0,1908,\N,9,Short
tt0000648,4.8,90,short,The Black Viper,The Black Viper,0,1908,\N,10,Drama
tt0000648,4.8,90,short,The Black Viper,The Black Viper,0,1908,\N,10,Short
tt0000651,5.3,24,short,"The Boy Detective, or The Abductors Foiled","The Boy Detective, or The Abductors Foiled",0,1908,\N,5,Comedy
tt0000651,5.3,24,short,"The Boy Detective, or The Abductors Foiled","The Boy Detective, or The Abductors Foiled",0,1908,\N,5,Drama
tt0000651,5.3,24,short,"The Boy Detective, or The Abductors Foiled","The Boy Detective, or The Abductors Foiled",0,1908,\N,5,Short
tt0000653,4.6,135,short,A Calamitous Elopement,A Calamitous Elopement,0,1908,\N,12,Comedy
tt0000653,4.6,135,short,A Calamitous Elopement,A Calamitous Elopement,0,1908,\N,12,Short
tt0000654,5.3,34,short,The Call of the Wild,The Call of the Wild,0,1908,\N,16,Action
tt0000654,5.3,34,short,The Call of the Wild,The Call of the Wild,0,1908,\N,16,Short
tt0000658,6.4,149,short,The Puppet's Nightmare,Le cauchemar de Fantoche,0,1908,\N,2,Animation
tt0000658,6.4,149,short,The Puppet's Nightmare,Le cauchemar de Fantoche,0,1908,\N,2,Short
tt0000659,5.2,29,short,Caught by Wireless,Caught by Wireless,0,1908,\N,10,Drama
tt0000659,5.2,29,short,Caught by Wireless,Caught by Wireless,0,1908,\N,10,Short
tt0000660,5.8,17,short,The Christmas Burglars,The Christmas Burglars,0,1908,\N,11,Comedy
tt0000660,5.8,17,short,The Christmas Burglars,The Christmas Burglars,0,1908,\N,11,Short
tt0000661,7.2,9,short,Humanity Through the Ages,La civilisation Ã  travers les Ã¢ges,0,1908,\N,\N,Short
tt0000662,5.0,13,short,Classmates,Classmates,0,1908,\N,\N,Drama
tt0000662,5.0,13,short,Classmates,Classmates,0,1908,\N,\N,Romance
tt0000662,5.0,13,short,Classmates,Classmates,0,1908,\N,\N,Short
tt0000663,5.6,14,short,The Clubman and the Tramp,The Clubman and the Tramp,0,1908,\N,17,Comedy
tt0000663,5.6,14,short,The Clubman and the Tramp,The Clubman and the Tramp,0,1908,\N,17,Short
tt0000665,5.7,14,short,Concealing a Burglar,Concealing a Burglar,0,1908,\N,11,Drama
tt0000665,5.7,14,short,Concealing a Burglar,Concealing a Burglar,0,1908,\N,11,Short
tt0000666,5.6,19,short,Corrida de toros con Antonio Fuentes,Corrida de toros con Antonio Fuentes,0,1908,\N,25,Documentary
tt0000666,5.6,19,short,Corrida de toros con Antonio Fuentes,Corrida de toros con Antonio Fuentes,0,1908,\N,25,Short
tt0000666,5.6,19,short,Corrida de toros con Antonio Fuentes,Corrida de toros con Antonio Fuentes,0,1908,\N,25,Sport
tt0000668,6.9,18,short,The Count of Monte Cristo,The Count of Monte Cristo,0,1908,\N,14,Action
tt0000668,6.9,18,short,The Count of Monte Cristo,The Count of Monte Cristo,0,1908,\N,14,Drama
tt0000668,6.9,18,short,The Count of Monte Cristo,The Count of Monte Cristo,0,1908,\N,14,Short
tt0000669,4.7,95,short,Cupid's Pranks,Cupid's Pranks,0,1908,\N,10,Comedy
tt0000669,4.7,95,short,Cupid's Pranks,Cupid's Pranks,0,1908,\N,10,Fantasy
tt0000669,4.7,95,short,Cupid's Pranks,Cupid's Pranks,0,1908,\N,10,Short
tt0000671,5.8,8,short,Desdemona,Desdemona,0,1908,\N,\N,Drama
tt0000671,5.8,8,short,Desdemona,Desdemona,0,1908,\N,\N,Short
tt0000672,6.2,12,short,The Devil,The Devil,0,1908,\N,10,Drama
tt0000672,6.2,12,short,The Devil,The Devil,0,1908,\N,10,Short
tt0000674,4.4,27,short,Don Juan Tenorio,Don Juan Tenorio,0,1908,\N,15,Drama
tt0000674,4.4,27,short,Don Juan Tenorio,Don Juan Tenorio,0,1908,\N,15,Short
tt0000675,4.2,9,movie,Don Quijote,Don Quijote,0,1908,\N,\N,Drama
tt0000676,3.6,8,movie,Don Ãlvaro o la fuerza del sino,Don Ãlvaro o la fuerza del sino,0,1908,\N,\N,Drama
tt0000679,4.8,32,movie,The Fairylogue and Radio-Plays,The Fairylogue and Radio-Plays,0,1908,\N,120,Adventure
tt0000679,4.8,32,movie,The Fairylogue and Radio-Plays,The Fairylogue and Radio-Plays,0,1908,\N,120,Fantasy
tt0000680,5.5,14,short,Falsely Accused!,Falsely Accused!,0,1908,\N,\N,Drama
tt0000680,5.5,14,short,Falsely Accused!,Falsely Accused!,0,1908,\N,\N,Short
tt0000681,5.9,8,short,A Famous Escape,A Famous Escape,0,1908,\N,\N,Drama
tt0000681,5.9,8,short,A Famous Escape,A Famous Escape,0,1908,\N,\N,Short
tt0000682,6.9,1958,short,A Fantasy,Fantasmagorie,0,1908,\N,2,Animation
tt0000682,6.9,1958,short,A Fantasy,Fantasmagorie,0,1908,\N,2,Fantasy
tt0000682,6.9,1958,short,A Fantasy,Fantasmagorie,0,1908,\N,2,Short
tt0000683,5.5,37,short,The Fatal Hour,The Fatal Hour,0,1908,\N,14,Crime
tt0000683,5.5,37,short,The Fatal Hour,The Fatal Hour,0,1908,\N,14,Short
tt0000684,5.1,59,short,Father Gets in the Game,Father Gets in the Game,0,1908,\N,10,Comedy
tt0000684,5.1,59,short,Father Gets in the Game,Father Gets in the Game,0,1908,\N,10,Short
tt0000685,5.8,14,short,The Feud and the Turkey,The Feud and the Turkey,0,1908,\N,15,Drama
tt0000685,5.8,14,short,The Feud and the Turkey,The Feud and the Turkey,0,1908,\N,15,Romance
tt0000685,5.8,14,short,The Feud and the Turkey,The Feud and the Turkey,0,1908,\N,15,Short
tt0000689,6.2,16,short,For Love of Gold,For Love of Gold,0,1908,\N,9,Crime
tt0000689,6.2,16,short,For Love of Gold,For Love of Gold,0,1908,\N,9,Short
tt0000690,6.1,12,short,For a Wife's Honor,For a Wife's Honor,0,1908,\N,8,Drama
tt0000690,6.1,12,short,For a Wife's Honor,For a Wife's Honor,0,1908,\N,8,Short
tt0000694,4.8,16,short,The Girl and the Outlaw,The Girl and the Outlaw,0,1908,\N,14,Action
tt0000694,4.8,16,short,The Girl and the Outlaw,The Girl and the Outlaw,0,1908,\N,14,Short
tt0000694,4.8,16,short,The Girl and the Outlaw,The Girl and the Outlaw,0,1908,\N,14,Western
tt0000695,5.7,19,short,The Greaser's Gauntlet,The Greaser's Gauntlet,0,1908,\N,17,Action
tt0000695,5.7,19,short,The Greaser's Gauntlet,The Greaser's Gauntlet,0,1908,\N,17,Short
tt0000697,5.5,8,short,The Guerrilla,The Guerrilla,0,1908,\N,15,Action
tt0000697,5.5,8,short,The Guerrilla,The Guerrilla,0,1908,\N,15,Short
tt0000697,5.5,8,short,The Guerrilla,The Guerrilla,0,1908,\N,15,War
tt0000698,4.7,7,short,The Heart of O Yama,The Heart of O Yama,0,1908,\N,15,Drama
tt0000698,4.7,7,short,The Heart of O Yama,The Heart of O Yama,0,1908,\N,15,Romance
tt0000698,4.7,7,short,The Heart of O Yama,The Heart of O Yama,0,1908,\N,15,Short
tt0000699,5.4,8,short,The Helping Hand,The Helping Hand,0,1908,\N,15,Drama
tt0000699,5.4,8,short,The Helping Hand,The Helping Hand,0,1908,\N,15,Short
tt0000700,5.4,37,short,Her First Adventure,Her First Adventure,0,1908,\N,6,Drama
tt0000700,5.4,37,short,Her First Adventure,Her First Adventure,0,1908,\N,6,Short
tt0000704,4.8,12,short,The Humpty Dumpty Circus,The Humpty Dumpty Circus,0,1898,\N,\N,Animation
tt0000704,4.8,12,short,The Humpty Dumpty Circus,The Humpty Dumpty Circus,0,1898,\N,\N,Comedy
tt0000704,4.8,12,short,The Humpty Dumpty Circus,The Humpty Dumpty Circus,0,1898,\N,\N,Short
tt0000706,5.1,12,short,"Ingomar, the Barbarian","Ingomar, the Barbarian",0,1908,\N,13,Drama
tt0000706,5.1,12,short,"Ingomar, the Barbarian","Ingomar, the Barbarian",0,1908,\N,13,Romance
tt0000706,5.1,12,short,"Ingomar, the Barbarian","Ingomar, the Barbarian",0,1908,\N,13,Short
tt0000707,5.4,8,short,The Ingrate,The Ingrate,0,1908,\N,15,Action
tt0000707,5.4,8,short,The Ingrate,The Ingrate,0,1908,\N,15,Short
tt0000708,4.8,8,short,The Invisible Fluid,The Invisible Fluid,0,1908,\N,12,Comedy
tt0000708,4.8,8,short,The Invisible Fluid,The Invisible Fluid,0,1908,\N,12,Short
tt0000709,5.3,18,short,Julius Caesar,Julius Caesar,0,1908,\N,\N,Drama
tt0000709,5.3,18,short,Julius Caesar,Julius Caesar,0,1908,\N,\N,History
tt0000709,5.3,18,short,Julius Caesar,Julius Caesar,0,1908,\N,\N,Short
tt0000711,4.4,5,short,The Kentuckian,The Kentuckian,0,1908,\N,\N,Short
tt0000711,4.4,5,short,The Kentuckian,The Kentuckian,0,1908,\N,\N,Western
tt0000713,6.0,6,short,The King's Messenger,The King's Messenger,0,1908,\N,\N,Drama
tt0000713,6.0,6,short,The King's Messenger,The King's Messenger,0,1908,\N,\N,Short
tt0000717,6.0,6,short,Macbeth,Macbeth,0,1908,\N,9,Drama
tt0000717,6.0,6,short,Macbeth,Macbeth,0,1908,\N,9,Short
tt0000720,6.4,9,short,The Man and the Woman,The Man and the Woman,0,1908,\N,13,Drama
tt0000720,6.4,9,short,The Man and the Woman,The Man and the Woman,0,1908,\N,13,Short
tt0000722,4.7,6,short,The Red Barn Mystery,Maria Marten,0,1908,\N,\N,Drama
tt0000722,4.7,6,short,The Red Barn Mystery,Maria Marten,0,1908,\N,\N,Short
tt0000724,5.2,29,short,The Merchant of Venice,The Merchant of Venice,0,1908,\N,9,Drama
tt0000724,5.2,29,short,The Merchant of Venice,The Merchant of Venice,0,1908,\N,9,Short
tt0000727,6.1,10,short,Monday Morning in a Coney Island Police Court,Monday Morning in a Coney Island Police Court,0,1908,\N,7,Comedy
tt0000727,6.1,10,short,Monday Morning in a Coney Island Police Court,Monday Morning in a Coney Island Police Court,0,1908,\N,7,Short
tt0000728,5.8,67,short,Money Mad,Money Mad,0,1908,\N,11,Crime
tt0000728,5.8,67,short,Money Mad,Money Mad,0,1908,\N,11,Drama
tt0000728,5.8,67,short,Money Mad,Money Mad,0,1908,\N,11,Short
tt0000730,5.9,27,short,Mr. Jones at the Ball,Mr. Jones at the Ball,0,1908,\N,8,Comedy
tt0000730,5.9,27,short,Mr. Jones at the Ball,Mr. Jones at the Ball,0,1908,\N,8,Short
tt0000731,4.4,10,short,Mrs. Jones Entertains,Mrs. Jones Entertains,0,1909,\N,11,Comedy
tt0000731,4.4,10,short,Mrs. Jones Entertains,Mrs. Jones Entertains,0,1909,\N,11,Short
tt0000733,6.2,13,short,"Old Isaacs, the Pawnbroker","Old Isaacs, the Pawnbroker",0,1908,\N,10,Drama
tt0000733,6.2,13,short,"Old Isaacs, the Pawnbroker","Old Isaacs, the Pawnbroker",0,1908,\N,10,Short
tt0000736,5.4,5,short,The Outlaw,The Outlaw,0,1908,\N,\N,Short
tt0000736,5.4,5,short,The Outlaw,The Outlaw,0,1908,\N,\N,Western
tt0000737,5.3,12,short,Over the Hill to the Poorhouse,Over the Hill to the Poorhouse,0,1908,\N,13,Drama
tt0000737,5.3,12,short,Over the Hill to the Poorhouse,Over the Hill to the Poorhouse,0,1908,\N,13,Short
tt0000738,7.8,11,short,The Paris Hat,The Paris Hat,0,1908,\N,\N,Short
tt0000739,6.2,8,movie,El pastorcito de Torrente,El pastorcito de Torrente,0,1908,\N,\N,Drama
tt0000740,5.5,8,short,The Pirate's Gold,The Pirate's Gold,0,1908,\N,16,Action
tt0000740,5.5,8,short,The Pirate's Gold,The Pirate's Gold,0,1908,\N,16,Short
tt0000741,5.4,8,short,The Planter's Wife,The Planter's Wife,0,1908,\N,14,Action
tt0000741,5.4,8,short,The Planter's Wife,The Planter's Wife,0,1908,\N,14,Drama
tt0000741,5.4,8,short,The Planter's Wife,The Planter's Wife,0,1908,\N,14,Short
tt0000743,6.2,5,short,The Princess in the Vase,The Princess in the Vase,0,1908,\N,\N,Comedy
tt0000743,6.2,5,short,The Princess in the Vase,The Princess in the Vase,0,1908,\N,\N,Short
tt0000746,7.2,10,short,The Reckoning,The Reckoning,0,1908,\N,8,Drama
tt0000746,7.2,10,short,The Reckoning,The Reckoning,0,1908,\N,8,Short
tt0000747,4.6,8,short,The Red Girl,The Red Girl,0,1908,\N,17,Action
tt0000747,4.6,8,short,The Red Girl,The Red Girl,0,1908,\N,17,Short
tt0000748,5.9,14,short,The Red Man and the Child,The Red Man and the Child,0,1908,\N,14,Action
tt0000748,5.9,14,short,The Red Man and the Child,The Red Man and the Child,0,1908,\N,14,Short
tt0000748,5.9,14,short,The Red Man and the Child,The Red Man and the Child,0,1908,\N,14,Western
tt0000749,5.7,596,short,Rescued from an Eagle's Nest,Rescued from an Eagle's Nest,0,1908,\N,8,Action
tt0000749,5.7,596,short,Rescued from an Eagle's Nest,Rescued from an Eagle's Nest,0,1908,\N,8,Short
tt0000752,5.5,73,short,Romance of a Jewess,Romance of a Jewess,0,1908,\N,10,Drama
tt0000752,5.5,73,short,Romance of a Jewess,Romance of a Jewess,0,1908,\N,10,Short
tt0000754,7.1,36,short,Romeo and Juliet,Romeo and Juliet,0,1908,\N,\N,Drama
tt0000754,7.1,36,short,Romeo and Juliet,Romeo and Juliet,0,1908,\N,\N,Romance
tt0000754,7.1,36,short,Romeo and Juliet,Romeo and Juliet,0,1908,\N,\N,Short
tt0000755,5.7,137,short,The Dream of an Opium Fiend,Le rÃªve d'un fumeur d'opium,0,1908,\N,4,Short
tt0000756,5.4,74,short,The Sculptor's Nightmare,The Sculptor's Nightmare,0,1908,\N,11,Comedy
tt0000756,5.4,74,short,The Sculptor's Nightmare,The Sculptor's Nightmare,0,1908,\N,11,Short
tt0000758,6.0,16,short,Sherlock Holmes,Sherlock Holmes i Livsfare,0,1908,\N,\N,Mystery
tt0000758,6.0,16,short,Sherlock Holmes,Sherlock Holmes i Livsfare,0,1908,\N,\N,Short
tt0000759,7.6,7,short,Sherlock Holmes II: Raffles Escaped from Prison,Sherlock Holmes II,0,1909,\N,\N,Comedy
tt0000759,7.6,7,short,Sherlock Holmes II: Raffles Escaped from Prison,Sherlock Holmes II,0,1909,\N,\N,Short
tt0000762,6.0,6,short,A Smoked Husband,A Smoked Husband,0,1908,\N,8,Comedy
tt0000762,6.0,6,short,A Smoked Husband,A Smoked Husband,0,1908,\N,8,Short
tt0000764,6.1,84,short,The Song of the Shirt,The Song of the Shirt,0,1908,\N,11,Drama
tt0000764,6.1,84,short,The Song of the Shirt,The Song of the Shirt,0,1908,\N,11,Short
tt0000765,5.8,5,short,The Stage Rustler,The Stage Rustler,0,1908,\N,\N,Short
tt0000765,5.8,5,short,The Stage Rustler,The Stage Rustler,0,1908,\N,\N,Western
tt0000767,6.5,8,short,The Stolen Jewels,The Stolen Jewels,0,1908,\N,11,Drama
tt0000767,6.5,8,short,The Stolen Jewels,The Stolen Jewels,0,1908,\N,11,Short
tt0000769,5.3,107,short,Knight of Black Art,Le tambourin fantastique,0,1908,\N,6,Short
tt0000770,5.8,86,short,The Taming of the Shrew,The Taming of the Shrew,0,1908,\N,17,Comedy
tt0000770,5.8,86,short,The Taming of the Shrew,The Taming of the Shrew,0,1908,\N,17,Romance
tt0000770,5.8,86,short,The Taming of the Shrew,The Taming of the Shrew,0,1908,\N,17,Short
tt0000771,5.7,11,short,The Tavern Keeper's Daughter,The Tavern Keeper's Daughter,0,1908,\N,7,Action
tt0000771,5.7,11,short,The Tavern Keeper's Daughter,The Tavern Keeper's Daughter,0,1908,\N,7,Short
tt0000772,6.1,9,short,The Test of Friendship,The Test of Friendship,0,1908,\N,13,Drama
tt0000772,6.1,9,short,The Test of Friendship,The Test of Friendship,0,1908,\N,13,Short
tt0000775,7.5,6,short,Susceptible Youth,Trop crÃ©dules,0,1908,\N,\N,Comedy
tt0000775,7.5,6,short,Susceptible Youth,Trop crÃ©dules,0,1908,\N,\N,Short
tt0000776,5.5,44,short,The Last Days of Pompeii,Gli ultimi giorni di Pompeii,0,1908,\N,17,Drama
tt0000776,5.5,44,short,The Last Days of Pompeii,Gli ultimi giorni di Pompeii,0,1908,\N,17,Short
tt0000778,6.5,6,short,The Valet's Wife,The Valet's Wife,0,1908,\N,\N,Comedy
tt0000778,6.5,6,short,The Valet's Wife,The Valet's Wife,0,1908,\N,\N,Short
tt0000779,5.7,6,short,The Vaquero's Vow,The Vaquero's Vow,0,1908,\N,13,Action
tt0000779,5.7,6,short,The Vaquero's Vow,The Vaquero's Vow,0,1908,\N,13,Romance
tt0000779,5.7,6,short,The Vaquero's Vow,The Vaquero's Vow,0,1908,\N,13,Short
tt0000781,6.2,9,short,The Viking's Daughter: The Story of the Ancient Norsemen,The Viking's Daughter: The Story of the Ancient Norsemen,0,1908,\N,\N,Adventure
tt0000781,6.2,9,short,The Viking's Daughter: The Story of the Ancient Norsemen,The Viking's Daughter: The Story of the Ancient Norsemen,0,1908,\N,\N,Drama
tt0000781,6.2,9,short,The Viking's Daughter: The Story of the Ancient Norsemen,The Viking's Daughter: The Story of the Ancient Norsemen,0,1908,\N,\N,Romance
tt0000782,8.3,13,short,"A Visit to the Seaside at Brighton Beach, England",A Visit to the Seaside,0,1910,\N,8,Documentary
tt0000782,8.3,13,short,"A Visit to the Seaside at Brighton Beach, England",A Visit to the Seaside,0,1910,\N,8,Short
tt0000784,6.0,6,short,When Knights Were Bold,When Knights Were Bold,0,1908,\N,\N,Short
tt0000785,5.6,24,short,Where the Breakers Roar,Where the Breakers Roar,0,1908,\N,9,Drama
tt0000785,5.6,24,short,Where the Breakers Roar,Where the Breakers Roar,0,1908,\N,9,Short
tt0000787,5.1,8,short,A Woman's Way,A Woman's Way,0,1908,\N,11,Action
tt0000787,5.1,8,short,A Woman's Way,A Woman's Way,0,1908,\N,11,Short
tt0000789,5.0,24,short,The Zulu's Heart,The Zulu's Heart,0,1908,\N,13,Action
tt0000789,5.0,24,short,The Zulu's Heart,The Zulu's Heart,0,1908,\N,13,Short
tt0000790,6.2,249,short,The Battle in the Clouds,The Airship Destroyer,0,1909,\N,11,Fantasy
tt0000790,6.2,249,short,The Battle in the Clouds,The Airship Destroyer,0,1909,\N,11,Sci-Fi
tt0000790,6.2,249,short,The Battle in the Clouds,The Airship Destroyer,0,1909,\N,11,Short
tt0000792,4.7,15,short,And a Little Child Shall Lead Them,And a Little Child Shall Lead Them,0,1909,\N,4,Drama
tt0000792,4.7,15,short,And a Little Child Shall Lead Them,And a Little Child Shall Lead Them,0,1909,\N,4,Short
tt0000793,4.2,8,movie,Andreas Hofer,Andreas Hofer,0,1909,\N,\N,Drama
tt0000797,5.4,75,short,At the Altar,At the Altar,0,1909,\N,11,Drama
tt0000797,5.4,75,short,At the Altar,At the Altar,0,1909,\N,11,Short
tt0000798,4.0,8,short,An Attempt to Smash a Bank,An Attempt to Smash a Bank,0,1909,\N,\N,Drama
tt0000798,4.0,8,short,An Attempt to Smash a Bank,An Attempt to Smash a Bank,0,1909,\N,\N,Short
tt0000800,5.2,37,short,The Awakening,The Awakening,0,1909,\N,8,Comedy
tt0000800,5.2,37,short,The Awakening,The Awakening,0,1909,\N,8,Drama
tt0000800,5.2,37,short,The Awakening,The Awakening,0,1909,\N,8,Short
tt0000801,5.1,15,short,A Baby's Shoe,A Baby's Shoe,0,1909,\N,11,Drama
tt0000801,5.1,15,short,A Baby's Shoe,A Baby's Shoe,0,1909,\N,11,Short
tt0000807,4.6,12,short,The Better Way,The Better Way,0,1909,\N,11,Drama
tt0000807,4.6,12,short,The Better Way,The Better Way,0,1909,\N,11,Short
tt0000809,6.0,21,short,Bill Sharkey's Last Game,Bill Sharkey's Last Game,0,1910,\N,\N,Short
tt0000809,6.0,21,short,Bill Sharkey's Last Game,Bill Sharkey's Last Game,0,1910,\N,\N,Western
tt0000815,4.5,11,short,The Brahma Diamond,The Brahma Diamond,0,1909,\N,11,Short
tt0000816,4.7,54,short,The Broken Locket,The Broken Locket,0,1909,\N,11,Drama
tt0000816,4.7,54,short,The Broken Locket,The Broken Locket,0,1909,\N,11,Short
tt0000817,3.2,9,short,A Message to Napoleon,Et budskab til Napoleon paa Elba,0,1909,\N,\N,Drama
tt0000817,3.2,9,short,A Message to Napoleon,Et budskab til Napoleon paa Elba,0,1909,\N,\N,Short
tt0000819,5.2,13,short,A Burglar's Mistake,A Burglar's Mistake,0,1909,\N,10,Short
tt0000821,4.5,47,short,The Cardinal's Conspiracy,The Cardinal's Conspiracy,0,1909,\N,11,Drama
tt0000821,4.5,47,short,The Cardinal's Conspiracy,The Cardinal's Conspiracy,0,1909,\N,11,Short
tt0000823,4.4,13,short,A Change of Heart,A Change of Heart,0,1909,\N,11,Drama
tt0000823,4.4,13,short,A Change of Heart,A Change of Heart,0,1909,\N,11,Short
tt0000825,4.4,11,short,The Children's Friend,The Children's Friend,0,1909,\N,4,Drama
tt0000825,4.4,11,short,The Children's Friend,The Children's Friend,0,1909,\N,4,Short
tt0000826,4.3,10,short,Choosing a Husband,Choosing a Husband,0,1909,\N,6,Comedy
tt0000826,4.3,10,short,Choosing a Husband,Choosing a Husband,0,1909,\N,6,Short
tt0000827,4.8,20,short,"Comata, the Sioux","Comata, the Sioux",0,1909,\N,10,Short
tt0000827,4.8,20,short,"Comata, the Sioux","Comata, the Sioux",0,1909,\N,10,Western
tt0000828,5.1,45,short,Confidence,Confidence,0,1909,\N,11,Drama
tt0000828,5.1,45,short,Confidence,Confidence,0,1909,\N,11,Short
tt0000829,4.2,12,short,A Convict's Sacrifice,A Convict's Sacrifice,0,1909,\N,11,Drama
tt0000829,4.2,12,short,A Convict's Sacrifice,A Convict's Sacrifice,0,1909,\N,11,Short
tt0000831,5.2,65,short,The Cord of Life,The Cord of Life,0,1909,\N,9,Crime
tt0000831,5.2,65,short,The Cord of Life,The Cord of Life,0,1909,\N,9,Drama
tt0000831,5.2,65,short,The Cord of Life,The Cord of Life,0,1909,\N,9,Short
tt0000832,6.6,1961,short,A Corner in Wheat,A Corner in Wheat,0,1909,\N,14,Crime
tt0000832,6.6,1961,short,A Corner in Wheat,A Corner in Wheat,0,1909,\N,14,Drama
tt0000832,6.6,1961,short,A Corner in Wheat,A Corner in Wheat,0,1909,\N,14,Short
tt0000833,6.4,485,short,The Country Doctor,The Country Doctor,0,1909,\N,14,Drama
tt0000833,6.4,485,short,The Country Doctor,The Country Doctor,0,1909,\N,14,Short
